TVD,Northing,Easting
0,0,0
188.9973047,0.811174338,-0.325761114
252.9945672,1.364551856,-0.535803751
346.9891296,2.333234371,-0.812039001
441.9800694,3.594134076,-1.163028418
536.969551,4.911044562,-0.872369648
631.9536836,6.036196619,0.437649297
726.9333626,7.120223917,2.075640278
821.9195548,8.052937845,3.375078414
916.9140932,8.744130059,4.115975984
1010.910074,9.398462131,4.688094749
1105.906016,10.01196403,5.315676908
1200.902076,10.70468033,5.822668598
1295.897294,11.59830705,6.149833032
1389.891791,12.57600806,6.429907299
1484.88623,13.56434437,6.71218843
1579.883428,14.25878029,6.786880206
1674.882721,14.6031505,6.666776911
1768.882357,14.74980333,6.473673929
1863.881439,15.00225503,6.170990753
1958.88009,15.44861995,5.937493932
2053.879385,15.77743838,5.781938425
2148.878682,16.11066717,5.63846744
2242.876361,16.72959734,5.446644433
2337.875092,16.88585448,5.201657048
2432.872282,16.18742863,5.012692352
2537.867849,15.26913443,4.72737869
2622.865315,14.66640888,4.480517966
2717.863574,14.15581976,4.221201129
2812.862289,13.70659992,4.037297653
2907.861106,13.329236,3.784317432
3001.860164,13.02272739,3.524491939
3096.859748,12.79363715,3.377503302
3191.859242,12.87968054,3.116874638
3286.857891,13.24480771,2.768770311
3381.856118,13.63969402,2.343524448
3476.853285,14.17465608,1.849629443
3571.849242,14.89439997,1.351533864
3665.842937,15.79784386,0.757515352
3760.836871,16.49035657,-0.034473904
3855.83213,16.71274791,-0.953458552
3950.828045,16.75477005,-1.828116788
4045.825341,16.88086005,-2.527145341
4140.822606,16.7249526,-3.182136435
4234.818588,16.10803616,-3.794119728
4329.815231,15.4533828,-4.243465746
4424.813421,14.93150269,-4.496582723
4519.812091,14.45470177,-4.641794377
4614.810359,13.91648935,-4.830062801
4708.809027,13.4648716,-5.039097015
4803.807269,12.897961,-5.058610256
4898.805861,12.42358214,-4.91402447
4993.804962,12.36654107,-4.531313827
5088.800928,12.75528902,-3.771393608
5183.7929,13.51441255,-2.798785125
5277.782913,14.37609734,-1.734481056
5372.773995,15.30182364,-0.831409661
5467.769862,16.03412687,-0.361756024
5598.76679,16.87431784,-0.064396941
5693.764539,17.52224569,0.001553737
5788.761199,18.25681853,0.254751078
5883.754024,19.32385056,0.716159897
5978.747651,20.37595166,1.011961617
6072.741495,21.3295024,1.478465924
6136.733922,22.142712,2.030283545
6167.71481,23.06376117,2.524733052
6199.592466,25.50096661,3.736137241
6230.226122,29.73697109,5.80658632
6261.469121,35.90234083,8.892430753
6291.323109,43.25169591,12.83441801
6321.680374,52.081161,17.75970015
6350.608488,61.94770005,22.92198297
6380.074951,73.19700044,28.31874372
6409.416719,84.8379823,33.56612569
6437.925881,96.04915691,38.31236195
6467.34473,107.6532817,43.19737618
6495.433881,119.5241046,48.74699435
6523.601671,132.9264832,55.86030307
6550.785448,147.5763114,64.23232805
6576.066533,162.9297172,73.496278
6601.102346,179.8124431,84.07801899
6624.45768,196.9675896,95.08196579
6647.656342,215.4574931,107.0731386
6669.67214,234.91289,119.740785
6689.524414,254.815513,132.795441
6708.414338,276.505779,146.8086094
6725.184458,298.5459476,160.7269013
6741.088797,321.9993995,175.5867339
6755.961156,345.7136501,191.0898435
6769.262274,368.7743687,206.9653142
6781.602549,392.8156744,224.0989599
6814.557013,489.38805,288.7368928
6819.714475,516.3188557,305.2294107
6824.728735,543.2451913,321.774353
6830.059391,569.2986432,339.5606997
6834.929708,593.9763662,359.3272329
6838.870418,616.4168587,380.3366729
6841.982893,637.3093392,403.0156512
6844.511491,657.1073835,428.0181667
6846.794925,674.9562913,454.4703008
6848.863793,690.3151036,481.3107115
6850.927118,704.0316737,510.1388351
6853.235641,715.456768,539.9319935
6855.861643,724.60093,570.4772852
6858.405632,731.2174306,600.6482461
6860.613633,735.7690538,632.238896
6862.060226,738.0838661,664.1141951
6862.631169,738.2783767,695.1028326
6862.829518,736.3809931,727.0393382
6863.248556,732.2387567,758.7602752
6863.987271,726.1699095,789.1460553
6864.822441,717.8919869,820.0395998
6865.509637,707.5232133,850.298168
6866.221965,695.0410742,879.7474042
6867.220493,680.915598,907.3158366
6868.692157,664.3741756,934.6620723
6870.484757,646.0136189,960.8012178
6872.374226,626.5740451,986.1491322
6875.797042,568.3457539,1061.122064
6876.685053,509.3703683,1136.865639
6877.414594,450.9626956,1211.785634
6878.434292,393.0551277,1287.088815
6880.407239,335.9089742,1362.951752
6881.513004,278.3154305,1439.742782
6881.073618,221.3823589,1515.791433
6881.222844,165.0280985,1592.270397
6881.373661,106.7978879,1668.584035
6881.449059,47.09576668,1743.761005
6882.253289,-13.13426505,1817.216913
6882.833612,-74.18455418,1889.999638
6883.904854,-133.7282272,1961.428197
6884.62669,-193.9890288,2033.563277
6885.571725,-254.6852052,2106.633223
6889.359417,-314.5365842,2180.305806
6893.998811,-374.6133698,2255.039445
6896.841873,-434.4344645,2328.780706
6897.571405,-494.1400705,2402.669077
6898.015419,-553.9133053,2477.787395
6899.250641,-612.7806773,2552.339806
6900.344938,-671.5903897,2626.939595
6900.571132,-730.7792989,2702.521049
6901.226056,-789.6363946,2777.087223
6903.116121,-848.9318826,2851.285709
6905.913831,-908.7723586,2926.300196
6909.230702,-968.1632355,3001.650688
6912.289296,-1026.757722,3076.365572
6914.718586,-1086.656299,3151.345378
6916.467753,-1146.250797,3225.307275
6917.412828,-1205.43826,3299.609592
6917.926825,-1264.374872,3374.115899
6918.880198,-1323.413192,3448.537007
6920.505418,-1384.058689,3522.935588
6922.113688,-1445.329696,3595.517014
6923.647328,-1507.245709,3667.551876
6925.272501,-1570.034741,3740.152648
6927.130904,-1630.562552,3810.734163
6929.244761,-1692.150102,3883.035324
6931.456252,-1754.289015,3956.177475
6933.644708,-1815.805884,4028.536223
6934.954537,-1877.918413,4100.405435
6935.381117,-1938.726635,4172.082698
6934.937109,-2000.008677,4245.975972
6934.132951,-2061.15356,4318.677936
6933.038451,-2120.909934,4392.510238
6931.728606,-2178.406932,4468.122661
6929.299436,-2235.765465,4545.060852
6925.36265,-2292.550625,4621.119306
6922.120865,-2348.880549,4698.779959
6919.932414,-2403.389773,4776.554946
6917.884866,-2458.002577,4854.261106
6916.04191,-2513.309307,4932.706978
6914.873,-2567.740056,5010.557822
6913.704054,-2622.597139,5088.107102
6912.029498,-2678.280428,5165.058821
6910.479693,-2734.054349,5243.178877
6909.310787,-2788.560233,5320.978001
6908.291096,-2843.026431,5398.807155
6907.122188,-2897.437268,5476.672858
6906.682735,-2953.358135,5553.45785
6907.047509,-3010.748293,5629.162574
6907.340724,-3068.401744,5705.921855
6907.193069,-3124.854141,5781.082066
6906.380454,-3182.73318,5857.667433
6905.871871,-3239.557777,5932.544641
6906.236643,-3297.060183,6008.164144
6907.049259,-3355.152958,6084.587701
6907.91973,-3412.528007,6160.29994
6908.574659,-3469.765225,6236.118544
6908.795267,-3488.960326,6261.721223
6909.549241,-3542.795064,6333.840933
